	CRAFTING_GOLD	PART1_QUANTITY	PART1_TYPE	PART2_QUANTITY	PART2_TYPE	PART3_QUANTITY	PART3_TYPE	PART4_QUANTITY	PART4_TYPE
PLATINUM_HAPPY_THOUGHTS	673,645,881	700	SHARD_PLATINUM_HAPPY_THOUGHTS						
PLATINUM_HEROS_NIGHT_OUT	673,645,881	700	SHARD_PLATINUM_HEROS_NIGHT_OUT						
PLATINUM_MARVELOUS_TOY	673,645,881	700	SHARD_PLATINUM_MARVELOUS_TOY						
PLATINUM_MORNING_FUEL	673,645,881	700	SHARD_PLATINUM_MORNING_FUEL						
PLATINUM_MOUSERCISE	673,645,881	700	SHARD_PLATINUM_MOUSERCISE						
PLATINUM_NEST_EGG	410,823,851	1,050	SHARD_PLATINUM_NEST_EGG						
PLATINUM_ON_A_ROLL	410,823,851	1,050	SHARD_PLATINUM_ON_A_ROLL						
PLATINUM_PAPEL_PICADO	410,823,851	1,050	SHARD_PLATINUM_PAPEL_PICADO						
PLATINUM_PERKIS_POWER	410,823,851	1,050	SHARD_PLATINUM_PERKIS_POWER						
PLATINUM_SAN_FRANSOKYO_SEWER	410,823,851	1,050	SHARD_PLATINUM_SAN_FRANSOKYO_SEWER						
PLATINUM_SHEPHERDS_JOURNAL	410,823,851	1,050	SHARD_PLATINUM_SHEPHERDS_JOURNAL						
PLATINUM_SUIT_UP	410,823,851	1,050	SHARD_PLATINUM_SUIT_UP						
PLATINUM_TIMELESS_CLASSIC	410,000	50	SHARD_PLATINUM_TIMELESS_CLASSIC						
PLATINUM_TINY_TERRARIUM	410,000	50	SHARD_PLATINUM_TINY_TERRARIUM						
PLATINUM_WEIRD_WEBSITE	410,000	50	SHARD_PLATINUM_WEIRD_WEBSITE						
PLATINUM_ANGRY_EYES	1,621,302	1,200	SHARD_PLATINUM_ANGRY_EYES						
PLATINUM_AUTO	1,621,302	900	SHARD_PLATINUM_AUTO						
PLATINUM_CHEESE_WHEEL	875,739,645	700	SHARD_PLATINUM_CHEESE_WHEEL						
PLATINUM_COMMANDERS_CREST	875,739,645	700	SHARD_PLATINUM_COMMANDERS_CREST						
PLATINUM_DRIVING_WITH_STYLE	875,739,645	700	SHARD_PLATINUM_DRIVING_WITH_STYLE						
PLATINUM_GOLDEN_HARP	875,739,645	700	SHARD_PLATINUM_GOLDEN_HARP						
PLATINUM_IN_THE_DOGHOUSE	875,739,645	700	SHARD_PLATINUM_IN_THE_DOGHOUSE						
PLATINUM_IRRESISTIBLY_SHINY	875,739,645	700	SHARD_PLATINUM_IRRESISTIBLY_SHINY						
PLATINUM_LEAGUE_CHEW_TOY	875,739,645	700	SHARD_PLATINUM_LEAGUE_CHEW_TOY						
PLATINUM_MAGIC_MIRROR	534,071,006	1,050	SHARD_PLATINUM_MAGIC_MIRROR						
PLATINUM_NOPE	534,071,006	1,050	SHARD_PLATINUM_NOPE						
PLATINUM_PENNY_TEDDY_BEAR	534,071,006	1,050	SHARD_PLATINUM_PENNY_TEDDY_BEAR						
PLATINUM_RED_UMBRELLA	534,071,006	1,050	SHARD_PLATINUM_RED_UMBRELLA						
PLATINUM_RETURN_TO_THE_FOLD	534,071,006	1,050	SHARD_PLATINUM_RETURN_TO_THE_FOLD						
PLATINUM_SIDS_TOY	534,071,006	1,050	SHARD_PLATINUM_SIDS_TOY						
PLATINUM_SPINACH_PUFFS	534,071,006	1,050	SHARD_PLATINUM_SPINACH_PUFFS						
PLATINUM_SPRINGTIME_FLOWERS	535,000	50	SHARD_PLATINUM_SPRINGTIME_FLOWERS						
PLATINUM_SUPER_FAN	535,000	50	SHARD_PLATINUM_SUPER_FAN						
PLATINUM_UNLEADOSAURUS	535,000	50	SHARD_PLATINUM_UNLEADOSAURUS						
PLATINUM_RED_BALLOON	2,107,692	1,200	SHARD_PLATINUM_RED_BALLOON						
PLATINUM_BIRDS_OF_A_FEATHER	2,107,692	900	SHARD_PLATINUM_BIRDS_OF_A_FEATHER						
PLATINUM_FOUR_POSTER_BED	1,138,461,538	700	SHARD_PLATINUM_FOUR_POSTER_BED						
PLATINUM_BREAD_AND_BUTTERFLIES	1,138,461,538	700	SHARD_PLATINUM_BREAD_AND_BUTTERFLIES						
PLATINUM_TICK_TOCK	1,138,461,538	700	SHARD_PLATINUM_TICK_TOCK						
PLATINUM_DINOSAUR_EGG	1,138,461,538	700	SHARD_PLATINUM_DINOSAUR_EGG						
PLATINUM_BABY_BRIBE	1,138,461,538	700	SHARD_PLATINUM_BABY_BRIBE						
PLATINUM_SKY_PIRATES	1,138,461,538	700	SHARD_PLATINUM_SKY_PIRATES						
PLATINUM_GEORGETTES_BOWL	1,138,461,538	700	SHARD_PLATINUM_GEORGETTES_BOWL						
PLATINUM_GARDEN_SONG	694,292,308	1,050	SHARD_PLATINUM_GARDEN_SONG						
PLATINUM_SWEETER_TOOTH	694,292,308	1,050	SHARD_PLATINUM_SWEETER_TOOTH						
PLATINUM_PIT_STOP	694,292,308	1,050	SHARD_PLATINUM_PIT_STOP						
PLATINUM_BADGE_OF_TRAVELING	694,292,308	1,050	SHARD_PLATINUM_BADGE_OF_TRAVELING						
PLATINUM_TRIPLEDENT_GUN	694,292,308	1,050	SHARD_PLATINUM_TRIPLEDENT_GUN						
PLATINUM_WIND_UP_MOUSE	694,292,308	1,050	SHARD_PLATINUM_WIND_UP_MOUSE						
PLATINUM_MAGICAL_BREAKFAST	694,292,308	1,050	SHARD_PLATINUM_MAGICAL_BREAKFAST						
PLATINUM_SAFARI_HAT	660,000	50	SHARD_PLATINUM_SAFARI_HAT						
PLATINUM_CAKE_OF_GOOD_INTENTIONS	660,000	50	SHARD_PLATINUM_CAKE_OF_GOOD_INTENTIONS						
PLATINUM_GOOSE_CROSSING	660,000	50	SHARD_PLATINUM_GOOSE_CROSSING						
PLATINUM_ANIMAL_AURORA	2,740,000	1,200	SHARD_PLATINUM_ANIMAL_AURORA						
PLATINUM_MR_CARROT	2,740,000	900	SHARD_PLATINUM_MR_CARROT						
PLATINUM_HAPPY_PANCAKE	1,480,000,000	700	SHARD_PLATINUM_HAPPY_PANCAKE						
PLATINUM_ROYAL_DIARY	1,480,000,000	700	SHARD_PLATINUM_ROYAL_DIARY						
PLATINUM_TEMPTING_SWITCH	1,480,000,000	700	SHARD_PLATINUM_TEMPTING_SWITCH						
PLATINUM_BADGE_OF_SORROW	1,480,000,000	700	SHARD_PLATINUM_BADGE_OF_SORROW						
PLATINUM_ROCKET_POP	1,480,000,000	700	SHARD_PLATINUM_ROCKET_POP						
PLATINUM_DRAGON_SWING	1,480,000,000	700	SHARD_PLATINUM_DRAGON_SWING						
PLATINUM_HYPNOTIC_MELODY	1,480,000,000	700	SHARD_PLATINUM_HYPNOTIC_MELODY						
PLATINUM_CONFUZZLE_BALLOON	902,580,000	1,050	SHARD_PLATINUM_CONFUZZLE_BALLOON						
PLATINUM_HAPPY_MILKSHAKE	902,580,000	1,050	SHARD_PLATINUM_HAPPY_MILKSHAKE						
PLATINUM_THE_GREY_STUFF	902,580,000	1,050	SHARD_PLATINUM_THE_GREY_STUFF						
PLATINUM_UNICORN_DREAMS	902,580,000	1,050	SHARD_PLATINUM_UNICORN_DREAMS						
PLATINUM_FRIENDLY_SURVIVOR	902,580,000	1,050	SHARD_PLATINUM_FRIENDLY_SURVIVOR						
PLATINUM_HOUSE_OF_CARDS	902,580,000	1,050	SHARD_PLATINUM_HOUSE_OF_CARDS						
PLATINUM_LUCKY_CRICKET	902,580,000	1,050	SHARD_PLATINUM_LUCKY_CRICKET						
PLATINUM_BOB	785,000	50	SHARD_PLATINUM_BOB						
PLATINUM_DARING_DISGUISE	785,000	50	SHARD_PLATINUM_DARING_DISGUISE						
PLATINUM_ANDYS_GAME	785,000	50	SHARD_PLATINUM_ANDYS_GAME						
PLATINUM_EXPLORE	3,562,000	1,200	SHARD_PLATINUM_EXPLORE						
PLATINUM_ACTION_FIGURE	3,562,000	900	SHARD_PLATINUM_ACTION_FIGURE						
PLATINUM_BULLIES_ARE_GROSS	1,924,000,000	700	SHARD_PLATINUM_BULLIES_ARE_GROSS						
PLATINUM_SEADUCK	1,924,000,000	700	SHARD_PLATINUM_SEADUCK						
PLATINUM_BAYOU_BOOGIE	1,924,000,000	700	SHARD_PLATINUM_BAYOU_BOOGIE						
PLATINUM_DIMENSIONAL_SCISSORS	1,924,000,000	700	SHARD_PLATINUM_DIMENSIONAL_SCISSORS						
PLATINUM_UNBEWEAVEABLE_RETURNS	1,924,000,000	700	SHARD_PLATINUM_UNBEWEAVEABLE_RETURNS						
PLATINUM_BADGE_OF_DELIGHT	1,924,000,000	700	SHARD_PLATINUM_BADGE_OF_DELIGHT						
PLATINUM_MICKEY_PRETZEL	1,924,000,000	700	SHARD_PLATINUM_MICKEY_PRETZEL						
PLATINUM_PRACTICE_SLED	1,173,354,000	1,050	SHARD_PLATINUM_PRACTICE_SLED						
PLATINUM_HOLD_THE_LINE	1,173,354,000	1,050	SHARD_PLATINUM_HOLD_THE_LINE						
PLATINUM_TSUMDERE	1,173,354,000	1,050	SHARD_PLATINUM_TSUMDERE						
PLATINUM_SUPER_TEAM_ASSEMBLE	1,173,354,000	1,050	SHARD_PLATINUM_SUPER_TEAM_ASSEMBLE						
PLATINUM_REFRESHING_FRUIT	1,173,354,000	1,050	SHARD_PLATINUM_REFRESHING_FRUIT						
PLATINUM_SUN_CROWN	1,173,354,000	1,050	SHARD_PLATINUM_SUN_CROWN						
PLATINUM_CHOCOLATE_BAR	1,173,354,000	1,050	SHARD_PLATINUM_CHOCOLATE_BAR						
PLATINUM_HERCULADE	4,630,600	1,200	SHARD_PLATINUM_HERCULADE						
PLATINUM_BEIGNETS	4,630,600	900	SHARD_PLATINUM_BEIGNETS						
PLATINUM_ROMANTIC_BOAT_RIDE	2,501,200,000	700	SHARD_PLATINUM_ROMANTIC_BOAT_RIDE						
PLATINUM_LOST_AND_FOUND	2,501,200,000	700	SHARD_PLATINUM_LOST_AND_FOUND						
PLATINUM_NEW_CAR_SMELL	2,501,200,000	700	SHARD_PLATINUM_NEW_CAR_SMELL						
PLATINUM_BADGE_OF_INTIMIDATION	2,501,200,000	700	SHARD_PLATINUM_BADGE_OF_INTIMIDATION						
PLATINUM_MAN_IN_THE_MOON	2,501,200,000	700	SHARD_PLATINUM_MAN_IN_THE_MOON						
PLATINUM_SPINNING_WHEEL	2,501,200,000	700	SHARD_PLATINUM_SPINNING_WHEEL						
PLATINUM_POLKA_DOTS	2,501,200,000	700	SHARD_PLATINUM_POLKA_DOTS						
PLATINUM_ESCAPAY	1,525,360,200	1,050	SHARD_PLATINUM_ESCAPAY						
PLATINUM_GUMMI_MEDALION	1,525,360,200	1,050	SHARD_PLATINUM_GUMMI_MEDALION						
PLATINUM_BLACK_FLAME_CANDLE	1,525,360,200	1,050	SHARD_PLATINUM_BLACK_FLAME_CANDLE						
PLATINUM_INFINITY_SIDED_DIE	1,525,360,200	1,050	SHARD_PLATINUM_INFINITY_SIDED_DIE						
PLATINUM_LOCKED_AWAY_MEMORIES	1,525,360,200	1,050	SHARD_PLATINUM_LOCKED_AWAY_MEMORIES						
PLATINUM_SELINES_ORB	1,525,360,200	1,050	SHARD_PLATINUM_SELINES_ORB						
PLATINUM_ANOTHER_BADGE_OF_FRIENDSHIP	1,525,360,200	1,050	SHARD_PLATINUM_ANOTHER_BADGE_OF_FRIENDSHIP						
PLATINUM_GRAND_FINALE	6,019,780	1,200	SHARD_PLATINUM_GRAND_FINALE						
PLATINUM_ABSTRACT_THOUGHT	6,019,780	900	SHARD_PLATINUM_ABSTRACT_THOUGHT						
PLATINUM_TOUR_BUS	3,251,560,000	700	SHARD_PLATINUM_TOUR_BUS						
PLATINUM_IM_LATE	3,251,560,000	700	SHARD_PLATINUM_IM_LATE						
PLATINUM_CURIOUS_MAZE	3,251,560,000	700	SHARD_PLATINUM_CURIOUS_MAZE						
PLATINUM_BATH_TIME	3,251,560,000	700	SHARD_PLATINUM_BATH_TIME						
PLATINUM_DOGGONE_DEADLINES	3,251,560,000	700	SHARD_PLATINUM_DOGGONE_DEADLINES						
PLATINUM_SMALL_FRY	3,251,560,000	700	SHARD_PLATINUM_SMALL_FRY						
PLATINUM_WAMPY	3,251,560,000	700	SHARD_PLATINUM_WAMPY						
PLATINUM_MODEL_CITY	1,982,968,260	1,050	SHARD_PLATINUM_MODEL_CITY						
PLATINUM_MORE_TAMALES	1,982,968,260	1,050	SHARD_PLATINUM_MORE_TAMALES						
PLATINUM_CLOUD_KICKER	1,982,968,260	1,050	SHARD_PLATINUM_CLOUD_KICKER						
PLATINUM_GROTTO_GIFT	1,982,968,260	1,050	SHARD_PLATINUM_GROTTO_GIFT						
PLATINUM_SAIL_THE_STARS	1,982,968,260	1,050	SHARD_PLATINUM_SAIL_THE_STARS						
PLATINUM_PEAS_IN_A_POD	1,982,968,260	1,050	SHARD_PLATINUM_PEAS_IN_A_POD						
PLATINUM_FLUTTERBY	1,982,968,260	1,050	SHARD_PLATINUM_FLUTTERBY						
PLATINUM_CAMPING_SITCH	7,825,714	1,200	SHARD_PLATINUM_CAMPING_SITCH						
PLATINUM_FEARAMID	7,825,714	900	SHARD_PLATINUM_FEARAMID						
PLATINUM_PISTON_CUP	4,227,028,000	700	SHARD_PLATINUM_PISTON_CUP						
PLATINUM_THE_PACIFIER	4,227,028,000	700	SHARD_PLATINUM_THE_PACIFIER						
PLATINUM_GREAT_STAR	4,227,028,000	700	SHARD_PLATINUM_GREAT_STAR						
PLATINUM_MISSION_FORCE_ONE	4,227,028,000	700	SHARD_PLATINUM_MISSION_FORCE_ONE						
PLATINUM_WEATHER_THE_STORM	4,227,028,000	700	SHARD_PLATINUM_WEATHER_THE_STORM						
PLATINUM_SHEER_PERFECTION	4,227,028,000	700	SHARD_PLATINUM_SHEER_PERFECTION						
PLATINUM_DISNEY_ON_ICE	4,227,028,000	700	SHARD_PLATINUM_DISNEY_ON_ICE						
PLATINUM_HISSY_FIT	2,577,858,738	1,050	SHARD_PLATINUM_HISSY_FIT						
PLATINUM_FORGOTTEN_SPELLBOOK	2,577,858,738	1,050	SHARD_PLATINUM_FORGOTTEN_SPELLBOOK						
PLATINUM_CRYSTAL_PURE	2,577,858,738	1,050	SHARD_PLATINUM_CRYSTAL_PURE						
PLATINUM_PHOENIX_GATE	2,577,858,738	1,050	SHARD_PLATINUM_PHOENIX_GATE						
PLATINUM_SHEARED	2,577,858,738	1,050	SHARD_PLATINUM_SHEARED						
PLATINUM_FLY_AWAY_HOME	2,577,858,738	1,050	SHARD_PLATINUM_FLY_AWAY_HOME						
PLATINUM_CLASSIC_CAR	2,577,858,738	1,050	SHARD_PLATINUM_CLASSIC_CAR						
PLATINUM_MONSTER_MAIL	10,173,428	1,200	SHARD_PLATINUM_MONSTER_MAIL						
PLATINUM_FOREST_SPIRIT	10,173,428	900	SHARD_PLATINUM_FOREST_SPIRIT						
PLATINUM_RING_OF_FIRE	5,495,136,400	700	SHARD_PLATINUM_RING_OF_FIRE						
PLATINUM_BADGE_OF_AGILITY	5,495,136,400	700	SHARD_PLATINUM_BADGE_OF_AGILITY						
PLATINUM_SQUISHY	5,495,136,400	700	SHARD_PLATINUM_SQUISHY						
PLATINUM_WATER_MUSIC	5,495,136,400	700	SHARD_PLATINUM_WATER_MUSIC						
PLATINUM_INNER_BEAUTY	5,495,136,400	700	SHARD_PLATINUM_INNER_BEAUTY						
PLATINUM_SNAKE_BALLOON	5,495,136,400	700	SHARD_PLATINUM_SNAKE_BALLOON						
PLATINUM_CLEAN_SWEAP	5,495,136,400	700	SHARD_PLATINUM_CLEAN_SWEAP						
PLATINUM_PROGRAM_SCANNER	3,351,216,359	1,050	SHARD_PLATINUM_PROGRAM_SCANNER						
PLATINUM_CALL_THE_SUPER	3,351,216,359	1,050	SHARD_PLATINUM_CALL_THE_SUPER						
PLATINUM_SMART_HOUSE	3,351,216,359	1,050	SHARD_PLATINUM_SMART_HOUSE						
PLATINUM_HORSE_WITH_TWO_REAR_ENDS	3,351,216,359	1,050	SHARD_PLATINUM_HORSE_WITH_TWO_REAR_ENDS						
PLATINUM_LOST_NANNY	3,351,216,359	1,050	SHARD_PLATINUM_LOST_NANNY						
PLATINUM_SPOONFUL_OF_SUGAR	3,351,216,359	1,050	SHARD_PLATINUM_SPOONFUL_OF_SUGAR						
PLATINUM_ROYAL_DOULTON_BOWL	3,351,216,359	1,050	SHARD_PLATINUM_ROYAL_DOULTON_BOWL						
PLATINUM_WADDLES	13,225,457	1,200	SHARD_PLATINUM_WADDLES						
PLATINUM_SMOOTH_JAZZ	13,225,457	900	SHARD_PLATINUM_SMOOTH_JAZZ						
PLATINUM_THINGS_FALL_APART	7,143,677,320	700	SHARD_PLATINUM_THINGS_FALL_APART						
PLATINUM_LITTLE_HELPER	7,143,677,320	700	SHARD_PLATINUM_LITTLE_HELPER						
PLATINUM_SEWER_SHARK	7,143,677,320	700	SHARD_PLATINUM_SEWER_SHARK						
PLATINUM_FIXER_UPPER	7,143,677,320	700	SHARD_PLATINUM_FIXER_UPPER						
PLATINUM_MOVEABLE_COAT_RACK	7,143,677,320	700	SHARD_PLATINUM_MOVEABLE_COAT_RACK						
PLATINUM_PEA_SOUP	7,143,677,320	700	SHARD_PLATINUM_PEA_SOUP						
PLATINUM_CAT_FAMILY_PORTRAIT	7,143,677,320	700	SHARD_PLATINUM_CAT_FAMILY_PORTRAIT						
PLATINUM_MICKEY_WAFFLES	4,356,581,267	1,050	SHARD_PLATINUM_MICKEY_WAFFLES						
PLATINUM_CAT_IN_A_BOX	4,356,581,267	1,050	SHARD_PLATINUM_CAT_IN_A_BOX						
PLATINUM_ANGRY_CHIPMUNKS	4,356,581,267	1,050	SHARD_PLATINUM_ANGRY_CHIPMUNKS						
PLATINUM_PRETEND_PRINCE	4,356,581,267	1,050	SHARD_PLATINUM_PRETEND_PRINCE						
PLATINUM_BOTTOMLESS_BAG	4,356,581,267	1,050	SHARD_PLATINUM_BOTTOMLESS_BAG						
PLATINUM_AZTEC_SKULL	4,356,581,267	1,050	SHARD_PLATINUM_AZTEC_SKULL						
PLATINUM_INTERDIMENSIONAL_DOOR	4,356,581,267	1,050	SHARD_PLATINUM_INTERDIMENSIONAL_DOOR						
PLATINUM_WIND_CAN_DO_IT	17,193,094	1,200	SHARD_PLATINUM_WIND_CAN_DO_IT						
PLATINUM_MELODYS_NECKLACE	17,193,094	900	SHARD_PLATINUM_MELODYS_NECKLACE						
PLATINUM_DONT_BAT_AN_EYE	9,286,780,516	700	SHARD_PLATINUM_DONT_BAT_AN_EYE						
PLATINUM_BAO	9,286,780,516	700	SHARD_PLATINUM_BAO						
PLATINUM_CAT_ON_A_LAPTOP	9,286,780,516	700	SHARD_PLATINUM_CAT_ON_A_LAPTOP						
PLATINUM_GRUESOME_GRAVE	9,286,780,516	700	SHARD_PLATINUM_GRUESOME_GRAVE						
PLATINUM_ESCAPE	9,286,780,516	700	SHARD_PLATINUM_ESCAPE						
PLATINUM_PIXY_PARADE	9,286,780,516	700	SHARD_PLATINUM_PIXY_PARADE						
PLATINUM_BABY_PROOF	9,286,780,516	700	SHARD_PLATINUM_BABY_PROOF						
PLATINUM_ARLOS_ROCK	5,663,555,647	1,050	SHARD_PLATINUM_ARLOS_ROCK						
PLATINUM_PERCYS_BATH_TIME	5,663,555,647	1,050	SHARD_PLATINUM_PERCYS_BATH_TIME						
PLATINUM_ARLOS_BERRIES	5,663,555,647	1,050	SHARD_PLATINUM_ARLOS_BERRIES						
PLATINUM_JANES_SKETCH	5,663,555,647	1,050	SHARD_PLATINUM_JANES_SKETCH						
PLATINUM_FISH_IN_A_BOWL	5,663,555,647	1,050	SHARD_PLATINUM_FISH_IN_A_BOWL						
PLATINUM_DANCING_MUSHROOMS	5,663,555,647	1,050	SHARD_PLATINUM_DANCING_MUSHROOMS						
PLATINUM_BUG_JUICE	5,663,555,647	1,050	SHARD_PLATINUM_BUG_JUICE						
PLATINUM_BEARS_NATURAL_HABITAT	24,929,986	1,200	SHARD_PLATINUM_BEARS_NATURAL_HABITAT						
PLATINUM_TEETH_TOUR_79	24,929,986	900	SHARD_PLATINUM_TEETH_TOUR_79						
PLATINUM_THE_HYPERION	13,465,831,748	700	SHARD_PLATINUM_THE_HYPERION						
PLATINUM_BINGO_IS_HIS_NAMEO	13,465,831,748	700	SHARD_PLATINUM_BINGO_IS_HIS_NAMEO						
PLATINUM_ROLLY_POLLY	13,465,831,748	700	SHARD_PLATINUM_ROLLY_POLLY						
PLATINUM_SPRIG_TIME	13,465,831,748	700	SHARD_PLATINUM_SPRIG_TIME						
PLATINUM_CALAMITY_BOX	13,465,831,748	700	SHARD_PLATINUM_CALAMITY_BOX						
PLATINUM_OWL_STAFF	13,465,831,748	700	SHARD_PLATINUM_OWL_STAFF						
PLATINUM_OWL_LADY	13,465,831,748	700	SHARD_PLATINUM_OWL_LADY						
PLATINUM_ITTY_BIDDY	8,212,155,689	1,050	SHARD_PLATINUM_ITTY_BIDDY						
PLATINUM_HAY_BAILER_ACCIDENT	8,212,155,689	1,050	SHARD_PLATINUM_HAY_BAILER_ACCIDENT						
PLATINUM_TRES_SOMBREROS	8,212,155,689	1,050	SHARD_PLATINUM_TRES_SOMBREROS						
PLATINUM_GODDESS_OF_ADVENTURE	8,212,155,689	1,050	SHARD_PLATINUM_GODDESS_OF_ADVENTURE						
PLATINUM_MOONSTONE_THORN	8,212,155,689	1,050	SHARD_PLATINUM_MOONSTONE_THORN						
PLATINUM_HI_IM_NORM	8,212,155,689	1,050	SHARD_PLATINUM_HI_IM_NORM						
PLATINUM_FLOATING_BABY_HEAD	8,212,155,689	1,050	SHARD_PLATINUM_FLOATING_BABY_HEAD						
PLATINUM_SAILOR_STRIPES	32,408,990	1,200	SHARD_PLATINUM_SAILOR_STRIPES						
PLATINUM_NAUTILUS	32,408,990	900	SHARD_PLATINUM_NAUTILUS						
PLATINUM_LEPRECHAUN_KING	17,505,581,280	700	SHARD_PLATINUM_LEPRECHAUN_KING						
PLATINUM_TIME_OF_LEARNING	17,505,581,280	700	SHARD_PLATINUM_TIME_OF_LEARNING						
PLATINUM_FREEMAN_OF_THE_CITY	17,505,581,280	700	SHARD_PLATINUM_FREEMAN_OF_THE_CITY						
PLATINUM_TOY_SOLDIER	17,505,581,280	700	SHARD_PLATINUM_TOY_SOLDIER						
PLATINUM_THAT_DARN_CAT	17,505,581,280	700	SHARD_PLATINUM_THAT_DARN_CAT						
PLATINUM_CAR_FLOATY	17,505,581,280	700	SHARD_PLATINUM_CAR_FLOATY						
PLATINUM_MILLION_DOLLAR_DUCK	17,505,581,280	700	SHARD_PLATINUM_MILLION_DOLLAR_DUCK						
PLATINUM_STAINED_GLASS_ROSE	10,675,802,400	1,050	SHARD_PLATINUM_STAINED_GLASS_ROSE						
PLATINUM_PAPER_CUTOUT	10,675,802,400	1,050	SHARD_PLATINUM_PAPER_CUTOUT						
PLATINUM_WILDERNESS_EXPLORER_HANDBOOK	10,675,802,400	1,050	SHARD_PLATINUM_WILDERNESS_EXPLORER_HANDBOOK						
PLATINUM_WILDERNESS_EXPLORER_LOGO	10,675,802,400	1,050	SHARD_PLATINUM_WILDERNESS_EXPLORER_LOGO						
PLATINUM_BE_MY_PAL	10,675,802,400	1,050	SHARD_PLATINUM_BE_MY_PAL						
PLATINUM_BIG_DONUT	10,675,802,400	1,050	SHARD_PLATINUM_BIG_DONUT						
PLATINUM_BADGE_OF_SURPRISE	10,675,802,400	1,050	SHARD_PLATINUM_BADGE_OF_SURPRISE						
PLATINUM_SUNKEN_CITY	42,131,690	1,200	SHARD_PLATINUM_SUNKEN_CITY						
PLATINUM_BOOKS_GALORE	42,131,690	900	SHARD_PLATINUM_BOOKS_GALORE						
PLATINUM_MOUSE_MUG	22,757,255,670	700	SHARD_PLATINUM_MOUSE_MUG						
PLATINUM_BUGGY_INVENTION	22,757,255,670	700	SHARD_PLATINUM_BUGGY_INVENTION						
PLATINUM_FISH_OUT_OF_WATER	22,757,255,670	700	SHARD_PLATINUM_FISH_OUT_OF_WATER						
PLATINUM_ALIEN_INVASION	22,757,255,670	700	SHARD_PLATINUM_ALIEN_INVASION						
PLATINUM_INSTANT_MAKEOVER	22,757,255,670	700	SHARD_PLATINUM_INSTANT_MAKEOVER						
PLATINUM_EVENING_STROLL	22,757,255,670	700	SHARD_PLATINUM_EVENING_STROLL						
PLATINUM_DEPARTURE_DENIED	22,757,255,670	700	SHARD_PLATINUM_DEPARTURE_DENIED						
PLATINUM_SUMMER_DESTINATION	13,878,543,120	1,050	SHARD_PLATINUM_SUMMER_DESTINATION						
PLATINUM_PIP	13,878,543,120	1,050	SHARD_PLATINUM_PIP						
PLATINUM_ALIEN_SAUCER	13,878,543,120	1,050	SHARD_PLATINUM_ALIEN_SAUCER						
PLATINUM_VOLCANOES	13,878,543,120	1,050	SHARD_PLATINUM_VOLCANOES						
PLATINUM_SEA_URCHIN	13,878,543,120	1,050	SHARD_PLATINUM_SEA_URCHIN						
PLATINUM_WEEBO	13,878,543,120	1,050	SHARD_PLATINUM_WEEBO						
PLATINUM_UNLIKELY_PALS	13,878,543,120	1,050	SHARD_PLATINUM_UNLIKELY_PALS						
PLATINUM_NOTRE_DAME_GARGOYLES	63,197,540	1,200	SHARD_PLATINUM_NOTRE_DAME_GARGOYLES						
PLATINUM_WALK_LIKE_AN_ELEPHANT	63,197,540	900	SHARD_PLATINUM_WALK_LIKE_AN_ELEPHANT						
PLATINUM_BUSTER	34,135,883,510	700	SHARD_PLATINUM_BUSTER						
PLATINUM_TINY_THE_TREX	34,135,883,510	700	SHARD_PLATINUM_TINY_THE_TREX						
PLATINUM_BEANSTALK	34,135,883,510	700	SHARD_PLATINUM_BEANSTALK						
PLATINUM_DUCKCYCLE	34,135,883,510	700	SHARD_PLATINUM_DUCKCYCLE						
PLATINUM_PUA	34,135,883,510	700	SHARD_PLATINUM_PUA						
PLATINUM_KAKAMORA	34,135,883,510	700	SHARD_PLATINUM_KAKAMORA						
PLATINUM_TELEPHONE	34,135,883,510	700	SHARD_PLATINUM_TELEPHONE						
PLATINUM_TITLE_TRADING	20,817,814,680	1,050	SHARD_PLATINUM_TITLE_TRADING						
PLATINUM_FREE_RIDE	20,817,814,680	1,050	SHARD_PLATINUM_FREE_RIDE						
PLATINUM_KING_OWL	20,817,814,680	1,050	SHARD_PLATINUM_KING_OWL						
PLATINUM_TOUGH_CHOICE	20,817,814,680	1,050	SHARD_PLATINUM_TOUGH_CHOICE						
PLATINUM_PERRY	20,817,814,680	1,050	SHARD_PLATINUM_PERRY						
PLATINUM_EVIL_KERMIT	20,817,814,680	1,050	SHARD_PLATINUM_EVIL_KERMIT						
PLATINUM_TEA_TIME	20,817,814,680	1,050	SHARD_PLATINUM_TEA_TIME						
PLATINUM_CONSCIENCE	82,156,810	1,200	SHARD_PLATINUM_CONSCIENCE						
PLATINUM_STORYBOOK	82,156,810	900	SHARD_PLATINUM_STORYBOOK						
PLATINUM_IMAGINARY_CHEF	44,376,648,570	700	SHARD_PLATINUM_IMAGINARY_CHEF						
PLATINUM_CHEESY_HIDEOUT	44,376,648,570	700	SHARD_PLATINUM_CHEESY_HIDEOUT						
PLATINUM_OWL_CREST	44,376,648,570	700	SHARD_PLATINUM_OWL_CREST						
PLATINUM_MARIGOLD_PETAL	44,376,648,570	700	SHARD_PLATINUM_MARIGOLD_PETAL						
PLATINUM_RIVERBEND	44,376,648,570	700	SHARD_PLATINUM_RIVERBEND						
PLATINUM_KREBBS	44,376,648,570	700	SHARD_PLATINUM_KREBBS						
PLATINUM_JOANNAS_EGG	44,376,648,570	700	SHARD_PLATINUM_JOANNAS_EGG						
