	IS_INTERNAL	ASSET_ATLAS	ASSET_NAME	ROUND_ASSET_NAME
TIMON_EMOJI	FALSE	external_emojis	Emoji_Expressions_Timon_Default	
PUMBAA_EMOJI	FALSE	external_emojis	Emoji_Expressions_Pumbaa_Default	
HANK_EMOJI	FALSE	external_emojis	Emoji_Expressions_Hank_Default	
DORY_EMOJI	FALSE	external_emojis	Emoji_Expressions_Dory_Default	
SIMBA_EMOJI	FALSE	external_emojis	Emoji_Expressions_Simba_Default	
NALA_EMOJI	FALSE	external_emojis	Emoji_Expressions_Nala_Default	
MUFASA_EMOJI	FALSE	external_emojis	Emoji_Expressions_Mufasa_Default	
BEANSTALK	FALSE	external_items	items_beanstalk	
DUCKCYCLE	FALSE	external_items	items_duckcycle	
PUA	FALSE	external_items	items_pua	
KAKAMORA	FALSE	external_items	items_kakamora	
TELEPHONE	FALSE	external_items	items_telephone	
TITLE_TRADING	FALSE	external_items	items_title_trading	
FREE_RIDE	FALSE	external_items	items_free_ride	
KING_OWL	FALSE	external_items	items_king_owl	
TOUGH_CHOICE	FALSE	external_items	items_tough_choice	
PERRY	FALSE	external_items	items_perry	
EVIL_KERMIT	FALSE	external_items	items_evil_kermit	
TEA_TIME	FALSE	external_items	items_tea_time	
KEEP_QUIET	FALSE	external_items	items_keep_quiet	
BAD_HAIR_DAY	FALSE	external_items	items_bad_hair_day	
THE_BETTYS	FALSE	external_items	items_the_bettys	
CONSCIENCE	FALSE	external_items	items_conscience	
STORYBOOK	FALSE	external_items	items_storybook	
WHAT_A_VIEW	FALSE	external_items	items_what_a_view	
IMAGINARY_CHEF	FALSE	external_items	items_imaginary_chef	
CHEESY_HIDEOUT	FALSE	external_items	items_cheesy_hideout	
DAVY_JONES_EMOJI	FALSE	external_emojis	Emoji_Expressions_DavyJones_Default	
BEANSTALK	FALSE	external_items	items_beanstalk	
DUCKCYCLE	FALSE	external_items	items_duckcycle	
STORYBOOK	FALSE	external_items	items_storybook	
WHAT_A_VIEW	FALSE	external_items	items_what_a_view	
IMAGINARY_CHEF	FALSE	external_items	items_imaginary_chef	
CHEESY_HIDEOUT	FALSE	external_items	items_cheesy_hideout	
BELLE_EMOJI	FALSE	external_emojis	Emoji_Expressions_Belle_Default	
COLLECTION_AVATAR_PRINCESS	FALSE	external_collections	avatar_princess_badge	
MAXIMUS_EMOJI	FALSE	external_emojis	Emoji_Expressions_Maximus_Default	
CHESHIRE_CAT_EMOJI	FALSE	external_emojis	Emoji_Expressions_Cheshire_Default	
OWL_CREST	FALSE	external_items	items_owl_crest	
MARIGOLD_PETAL	FALSE	external_items	items_marigold_petal	
RIVERBEND	FALSE	external_items	items_riverbend	
KREBBS	FALSE	external_items	items_krebbs	
JOANNAS_EGG	FALSE	external_items	items_joannas_eggs	
FISH_SCHOOL	FALSE	external_items	items_fish_school	
ARCHIMEDES	FALSE	external_items	items_archimedes	
MIM_COTTAGE	FALSE	external_items	items_mim_cottage	
HIGHER_FOR_HIRE	FALSE	external_items	items_higher_for_hire	
WILDCAT_HOUSEBOAT	FALSE	external_items	items_wildcat_houseboat	
SCAREDY_ELEPHANT	FALSE	external_items	items_scaredy_elephant	
QUITE_A_JUNGLE	FALSE	external_items	items_quite_a_jungle	
MONKEY_SEE	FALSE	external_items	items_monkey_see	
FAIR_FOLK	FALSE	external_items	items_fair_folk	
GURGI	FALSE	external_items	items_gurgi	
PET_COLLECTOR	FALSE	external_items	items_pet_collector	
PREHISTORIC_RODENTS	FALSE	external_items	items_prehistoric_rodents	
CAVE_DRAWING	FALSE	external_items	items_cave_drawing	
SCREENSLAVER	FALSE	external_items	items_screenslaver	
COFFEE_VOID	FALSE	external_items	items_coffee_void	
OWL_CREST	FALSE	external_items	items_owl_crest	
MARIGOLD_PETAL	FALSE	external_items	items_marigold_petal	
PREHISTORIC_RODENTS	FALSE	external_items	items_prehistoric_rodents	
CAVE_DRAWING	FALSE	external_items	items_cave_drawing	
SCREENSLAVER	FALSE	external_items	items_screenslaver	
COFFEE_VOID	FALSE	external_items	items_coffee_void	
RED_SKILL_CHEST_1X	FALSE	external_items	red_skill_chest	
RED_SKILL_CHEST_10X	FALSE	external_items	red_skill_chest	
BEAGLE_BOYS	FALSE	external_items	items_beagle_boys	
BEADS_OF_JADE	FALSE	external_items	items_beads_of_jade	
GOOFBALL_ISLAND	FALSE	external_items	items_goofball_island	
FRIENDSHIP_ISLAND	FALSE	external_items	items_friendship_island	
FOREST_TREK	FALSE	external_items	items_forest_trek	
FAMILY_ISLAND	FALSE	external_items	items_family_island	
EYE_OF_FATES	FALSE	external_items	items_eye_of_fates	
MULTICOLORED_DRESS	FALSE	external_items	items_multicolored_dress	
MAD_PURSUIT	FALSE	external_items	items_mad_pursuit	
IMAGINARY_BOYFRIEND	FALSE	external_items	items_imaginary_boyfriend	
I_WIN	FALSE	external_items	items_i_win	
HONESTY_ISLAND	FALSE	external_items	items_honesty_island	
HOCKEY_ISLAND	FALSE	external_items	items_hockey_island	
WARNING_CLOCK	FALSE	external_items	items_warning_clock	
THE_CLAW	FALSE	external_items	items_the_claw	
SQUEAKER_SQUEAK	FALSE	external_items	items_squeaker_squeak	
RING_OF_STONES	FALSE	external_items	items_ring_of_stones	
PEEPHOLE	FALSE	external_items	items_peephole	
WHEEZY	FALSE	external_items	items_wheezy	
WOODEN_BEAR	FALSE	external_items	items_wooden_bear	
I_WIN	FALSE	external_items	items_i_win	
GOOFBALL_ISLAND	FALSE	external_items	items_goofball_island	
SQUEAKER_SQUEAK	FALSE	external_items	items_squeaker_squeak	
MAD_PURSUIT	FALSE	external_items	items_mad_pursuit	
WARNING_CLOCK	FALSE	external_items	items_warning_clock	
FOREST_TREK	FALSE	external_items	items_forest_trek	
ANGEL_EMOJI	FALSE	external_emojis	Angel_Default	
TRAVELERS_KIT	FALSE	external_items	items_travelers_kit	
FLOWER_CROWN	FALSE	external_items	items_flower_crown	
MOON_OVER_LONDON	FALSE	external_items	items_moon_over_london	
MAP	FALSE	external_items	items_map	
FOOT_TREE	FALSE	external_items	items_foot_tree	
ONLOOKERS	FALSE	external_items	items_onlookers	
NECKLACE	FALSE	external_items	items_necklace	
WARDROBE	FALSE	external_items	items_wardrobe	
LAMPPOST	FALSE	external_items	items_lamppost	
GNOME_RAINBOW	FALSE	external_items	items_gnome_rainbow	
TARZAN_PARROTS	FALSE	external_items	items_tarzan_parrots	
FALL_LEAVES	FALSE	external_items	items_fall_leaves	
MODERN_MALLARD	FALSE	external_items	items_modern_mallard	
COWSMOOPOLITAN	FALSE	external_items	items_cowsmoopolitan	
GARGOYLE_DRAWINGS	FALSE	external_items	items_gargoyle_drawings	
HERCULES_STATUE	FALSE	external_items	items_hercules	
GREEK_GARDEN	FALSE	external_items	items_greek_garden	
WATER_HORSE	FALSE	external_items	items_water_horse	
TARGET_DUMMY	FALSE	external_items	items_target_dummy	
SNOWY_VILLAGE	FALSE	external_items	items_snowy_village	
TRAVELERS_KIT	FALSE	external_items	items_travelers_kit	
FLOWER_CROWN	FALSE	external_items	items_flower_crown	
GREEK_GARDEN	FALSE	external_items	items_greek_garden	
WATER_HORSE	FALSE	external_items	items_water_horse	
TARGET_DUMMY	FALSE	external_items	items_target_dummy	
SNOWY_VILLAGE	FALSE	external_items	items_snowy_village	
MYSTERIOUS_MAILBOX	FALSE	external_items	items_mysterious_mailbox	
INTERDIMENSIONAL_RIFT	FALSE	external_items	items_Interdimensiona_Rift	
MR_BIMBO	FALSE	external_items	items_Mr_Bimbo	
MO	FALSE	external_items	items_m_o	
UNPLEASANT_UNICORN	FALSE	external_items	items_unpleasant_unicorn	
DOUBLE_MOONS	FALSE	external_items	items_double_moons	
BLAZEY	FALSE	external_items	items_blazey	
GUMMI_GLEN	FALSE	external_items	items_gummi_glen	
GUMMISCOPE	FALSE	external_items	items_gummiscope	
GREAT_BOOK_OF_GUMMI	FALSE	external_items	items_great_book_of_gummi	
NEWS_FLASH	FALSE	external_items	items_news_flash	
HIT_THE_LIGHTS	FALSE	external_items	items_hit_the_lights	
ALWAYS_A_CRITIC	FALSE	external_items	items_always_a_critic	
BADGE_OF_BONDING	FALSE	external_items	items_badge_of_bonding	
CINNAMON_ROLL	FALSE	external_items	items_cinammon_roll	
OLD_RUSTY	FALSE	external_items	items_old_rusty	
KINDERGARTENERS	FALSE	external_items	items_kindergarteners	
GALILEO	FALSE	external_items	items_galileo	
STUNNING_SYMPHONY	FALSE	external_items	items_stunning_symphony	
WHEN_WHALES_FLY	FALSE	external_items	items_when_whales_fly	
MYSTERIOUS_MAILBOX	FALSE	external_items	items_mysterious_mailbox	
INTERDIMENSIONAL_RIFT	FALSE	external_items	items_Interdimensiona_Rift	
KINDERGARTENERS	FALSE	external_items	items_kindergarteners	
GALILEO	FALSE	external_items	items_galileo	
STUNNING_SYMPHONY	FALSE	external_items	items_stunning_symphony	
WHEN_WHALES_FLY	FALSE	external_items	items_when_whales_fly	
YOUNG_LOVE	FALSE	external_items	items_young_love	
MANLY_URGES	FALSE	external_items	items_manly_urges	
GOOD_BAD_GUY	FALSE	external_items	items_good_bad_guy	
ONE_JUMP_AHEAD	FALSE	external_items	items_one_jump_ahead	
ROAD_FLARE	FALSE	external_items	items_road_flare	
ZE_DIRT	FALSE	external_items	items_ze_dirt	
GUMBO_POT	FALSE	external_items	items_gumbo_pot	
JOLLY_ROGER_FLAG	FALSE	external_items	items_jolly_roger_flag	
CAPTAIN_FLINTS_PORTAL	FALSE	external_items	items_captain_flints_portal	
POOR_OLIVER	FALSE	external_items	items_poor_oliver	
MIGHTY_EAGLE	FALSE	external_items	items_mighty_eagle	
FRESH_CATCH	FALSE	external_items	items_fresh_catch	
RUTT_AND_TUKE	FALSE	external_items	items_rutt_and_tuke	
GYPSY	FALSE	external_items	items_gypsy	
HIT_THE_GONG	FALSE	external_items	items_hit_the_gong	
OUTER_SPACE_CAT	FALSE	external_items	items_outer_space_cat	
TOBY	FALSE	external_items	items_toby	
ESCAPE_BALLOON	FALSE	external_items	items_escape_balloon	
WANTED_MCLEACH	FALSE	external_items	items_wanted_mcleach	
FROG_BAND	FALSE	external_items	items_frog_band	
YOUNG_LOVE	FALSE	external_items	items_young_love	
MANLY_URGES	FALSE	external_items	items_manly_urges	
TOBY	FALSE	external_items	items_toby	
ESCAPE_BALLOON	FALSE	external_items	items_escape_balloon	
WANTED_MCLEACH	FALSE	external_items	items_wanted_mcleach	
FROG_BAND	FALSE	external_items	items_frog_band	
FLOATING_CRYSTALS	FALSE	external_items	items_floating_crystals	
ARENDELLE_CASTLE	FALSE	external_items	items_arendelle_castle	
BIG_SNOWFLAKE	FALSE	external_items	items_big_snowflake	
SNOWGIES	FALSE	external_items	items_snowgies	
SAILING_INTO_THE_SUNSET	FALSE	external_items	items_sailing_into_the_sunset	
OPEN_ROAD	FALSE	external_items	items_open_road	
PATCH_OF_HEAVEN	FALSE	external_items	items_patch_of_heaven	
CHICK_HAT	FALSE	external_items	items_chick_hat	
NIGHT_RIDERS	FALSE	external_items	items_night_riders	
BADGE_OF_PRIDE	FALSE	external_items	items_badge_of_pride	
SKULL_ISLAND	FALSE	external_items	items_skull_island	
TAKE_A_WALK	FALSE	external_items	items_take_a_walk	
OSWALD	FALSE	external_items	items_oswald	
CLOAKED_FIGURE	FALSE	external_items	items_cloaked_figure	
HIDING_FROM_HALLOWEEN	FALSE	external_items	items_hiding_from_halloween	
UGLY_DUCKLING	FALSE	external_items	items_ugly_duckling	
FLOWERS_AND_TREES	FALSE	external_items	items_flowers_and_trees	
SALTY_THE_SEAL	FALSE	external_items	items_salty_seal	
OWL_BATH	FALSE	external_items	items_owl_bath	
PERSEPHONE	FALSE	external_items	items_persephone	
FLOATING_CRYSTALS	FALSE	external_items	items_floating_crystals	
ARENDELLE_CASTLE	FALSE	external_items	items_arendelle_castle	
FLOWERS_AND_TREES	FALSE	external_items	items_flowers_and_trees	
SALTY_THE_SEAL	FALSE	external_items	items_salty_seal	
OWL_BATH	FALSE	external_items	items_owl_bath	
PERSEPHONE	FALSE	external_items	items_persephone	
T1_COUPON	FALSE	external_items	purchase_voucher	
T3_COUPON	FALSE	external_items	purchase_voucher	
T5_COUPON	FALSE	external_items	purchase_voucher	
T7_COUPON	FALSE	external_items	purchase_voucher	
T8_COUPON	FALSE	external_items	purchase_voucher	
T10_COUPON	FALSE	external_items	purchase_voucher	
T15_COUPON	FALSE	external_items	purchase_voucher	
T20_COUPON	FALSE	external_items	purchase_voucher	
T25_COUPON	FALSE	external_items	purchase_voucher	
T27_COUPON	FALSE	external_items	purchase_voucher	
T30_COUPON	FALSE	external_items	purchase_voucher	
T35_COUPON	FALSE	external_items	purchase_voucher	
T50_COUPON	FALSE	external_items	purchase_voucher	
T70_COUPON	FALSE	external_items	purchase_voucher	
T80_COUPON	FALSE	external_items	purchase_voucher	
T100_COUPON	FALSE	external_items	purchase_voucher	
SADNESS_EMOJI	FALSE	external_emojis	Sadness_Default	
DISGUST_EMOJI	FALSE	external_emojis	Disgust_Default	
FEAR_EMOJI	FALSE	external_emojis	Fear_Default	
BADGE_OF_BEAUTY	FALSE	external_items	items_badge_of_beauty	
GEPPETTO_WORKSHOP	FALSE	external_items	items_geppetto_workshop	
HONEST_JOHN	FALSE	external_items	items_honest_john	
TOOTHY_GRIN_YZMA	FALSE	external_items	items_toothy_grin_yzma	
REFLECTION	FALSE	external_items	items_reflection	
CHEAT_ARROW	FALSE	external_items	items_cheat_arrow	
GREAT_STONE_DRAGON	FALSE	external_items	items_great_stone_dragon	
STRAWBERRY_CHEESE	FALSE	external_items	items_strawberry_cheese	
YOUNG_ANTON	FALSE	external_items	items_young_anton	
SURPRISE_ME	FALSE	external_items	items_surprise_me	
BLACK_CAULDRON	FALSE	external_items	items_black_cauldron	
TARANS_MAGIC_SWORD	FALSE	external_items	items_tarans_magic_sword	
HEN_WEN	FALSE	external_items	items_hen_wen	
NURSE_MOUSE	FALSE	external_items	items_nurse_mouse	
JAKE_DOWN_UNDER	FALSE	external_items	items_jake_down_under	
PUFFY_MARAHUTE	FALSE	external_items	items_puffy_marahute	
GOLDEN_FEATHER	FALSE	external_items	items_golden_feather	
FORKY	FALSE	external_items	items_forky	
HYPNOTIZED_COWS	FALSE	external_items	items_hyponotized_cows	
GOOD_FISHING	FALSE	external_items	items_good_fishing	
DADS_CASSETTE	FALSE	external_items	items_dads_cassette	
GRECKLIN	FALSE	external_items	items_grecklin	
DRAGON_HIGH	FALSE	external_items	items_dragon_high	
DAD_SHADE	FALSE	external_items	items_dad_shade	
STONE_BIRDS_CLUE	FALSE	external_items	items_stone_birds_clue	
GELATINOUS_CUBE	FALSE	external_items	items_gelatinous_cube	
PAPAYA_THE_SPIRIT_GUIDE	FALSE	external_items	items_papaya_spirit_guide	
FIRE_BABY_COUNTERMEASURES	FALSE	external_items	items_fire_baby_countermeasures	
EDNAS_INSPIRATION	FALSE	external_items	items_ednas_inspiration	
LEFT_HANGING	FALSE	external_items	items_left_hanging	
BNL_NEW_BLUE	FALSE	external_items	items_bnl_new_blue	
EVES_DIRECTIVE	FALSE	external_items	items_eves_directive	
BNL_FOOD_IN_A_CUP	FALSE	external_items	items_bnl_food_in_a_cup	
NEPTUNE_INN	FALSE	external_items	items_neptune_inn	
DEAL_GONE_WRONG	FALSE	external_items	items_deal_gone_wrong	
SHADOW_DEMONS	FALSE	external_items	items_shadow_demons	
LOVES_LIGHT	FALSE	external_items	items_loves_light	
HEADLESS_HORSEMAN	FALSE	external_items	items_headless_horseman	
ROR_OMEGA_ROR	FALSE	external_items	items_ror_omega_ror	
OOZMA_KAPPA	FALSE	external_items	items_oozma_kappa	
BADGE_OF_BEAUTY	FALSE	external_items	items_badge_of_beauty	
GEPPETTO_WORKSHOP	FALSE	external_items	items_geppetto_workshop	
GOLDEN_FEATHER	FALSE	external_items	items_golden_feather	
FORKY	FALSE	external_items	items_forky	
HYPNOTIZED_COWS	FALSE	external_items	items_hyponotized_cows	
GOOD_FISHING	FALSE	external_items	items_good_fishing	
DADS_CASSETTE	FALSE	external_items	items_dads_cassette	
GRECKLIN	FALSE	external_items	items_grecklin	
LOVES_LIGHT	FALSE	external_items	items_loves_light	
HEADLESS_HORSEMAN	FALSE	external_items	items_headless_horseman	
ROR_OMEGA_ROR	FALSE	external_items	items_ror_omega_ror	
OOZMA_KAPPA	FALSE	external_items	items_oozma_kappa	
CLAWHAUSER_EMOJI	FALSE	external_emojis	Clawhauser_Default	
ONE_MAN_BASS	FALSE	external_items	items_one_man_bass	
ONE_MAN_TREBLE	FALSE	external_items	items_one_man_treble	
YOU_EARNED_IT	FALSE	external_items	items_you_earned_it	
FOUR_ONE_FIVE_HAT	FALSE	external_items	items_415_hat	
HONKS_AND_PLUMAGE	FALSE	external_items	items_honks_and_plumage	
SHADY_OAKS	FALSE	external_items	items_shady_oaks	
KNITTING_IN	FALSE	external_items	items_knitting_in	
DINOCO_400	FALSE	external_items	items_dinoco_400	
FANCY_CARWASH	FALSE	external_items	items_fancy_carwash	
MISS_FRITTER	FALSE	external_items	items_miss_fritter	
MARK_OF_THE_HUNTSCLAN	FALSE	external_items	items_mark_of_the_huntsclan	
ROSES_DREAM_CHARM	FALSE	external_items	items_rose_dream_charm	
DRAGON_UP	FALSE	external_items	items_dragon_up	
MRS_LADYBUG	FALSE	external_items	items_mrs_ladybug	
THE_BIG_PEACH	FALSE	external_items	items_the_big_peach	
STORM_RHINO	FALSE	external_items	items_storm_rhino	
ROBOSHARK_HARPOON	FALSE	external_items	items_roboshark_harpoon	
EARLY_PROTOTYPE	FALSE	external_items	items_early_prototype	
BEARD_MISHAP	FALSE	external_items	items_beard_mishap	
HEAVY_IS_THE_HEAD	FALSE	external_items	items_heavy_is_the_head	
ONE_MAN_BASS	FALSE	external_items	items_one_man_bass	
ONE_MAN_TREBLE	FALSE	external_items	items_one_man_treble	
ROBOSHARK_HARPOON	FALSE	external_items	items_roboshark_harpoon	
EARLY_PROTOTYPE	FALSE	external_items	items_early_prototype	
BEARD_MISHAP	FALSE	external_items	items_beard_mishap	
HEAVY_IS_THE_HEAD	FALSE	external_items	items_heavy_is_the_head	
WASABI_EMOJI	FALSE	external_emojis	Wasabi_Default	
COLLECTION_AVATAR_INSIDE_OUT	FALSE	external_collections	items_avatar_inside_out_badge	
EYES_OF_NOTRE_DAME	FALSE	external_items	item_eyes_of_notre_dame	
ALL_EARS	FALSE	external_items	items_all_ears	
BAGHEERAS_DISGUISE	FALSE	external_items	items_bagheeras_disguise	
BALOOS_BANANAS	FALSE	external_items	items_baloos_bananas	
BLANKYS_OPTIMISM	FALSE	external_items	items_blankys_optimism	
CHORETIME_FUNTIME	FALSE	external_items	items_choretime_funtime	
COLD_LAUGHTER	FALSE	external_items	items_cold_laughter	
CUTTING_EDGE	FALSE	external_items	items_cutting_edge	
DEWDROP	FALSE	external_items	items_dewdrop	
FROLLO_PUPPET	FALSE	external_items	items_frollo_puppet	
GRAB_BOT	FALSE	external_items	items_grab_bot	
GREAT_PRINCE_OF_THE_FOREST	FALSE	external_items	items_great_prince_of_the_forest	
HES_HOOKED	FALSE	external_items	items_hes_hooked	
LOSING_TO_A_BIRD	FALSE	external_items	items_losing_to_a_bird	
MISS_BUNNY	FALSE	external_items	items_miss_bunny	
MODIFIED_PLAN	FALSE	external_items	items_modified_plan	
MON_SEWER	FALSE	external_items	items_mon_sewer	
OPEN_TOGETHER	FALSE	external_items	items_open_together	
QUASIMODEL	FALSE	external_items	items_quasimodel	
SMASH_BOT	FALSE	external_items	items_smash_bot	
EYES_OF_NOTRE_DAME	FALSE	external_items	item_eyes_of_notre_dame	
ALL_EARS	FALSE	external_items	items_all_ears	
MON_SEWER	FALSE	external_items	items_mon_sewer	
OPEN_TOGETHER	FALSE	external_items	items_open_together	
QUASIMODEL	FALSE	external_items	items_quasimodel	
SMASH_BOT	FALSE	external_items	items_smash_bot	
MR_BIG_AND_KOSLOV_EMOJI	FALSE	external_emojis	MrBig_Default	
KOSLOV_EMOJI	FALSE	external_emojis	PolarBear_Default	
CODEBASE_CHEST_1X	FALSE	external_items	codebase_chest	
ENORMOUS	FALSE	external_items	items_enormous	
QUIET_COYOTE	FALSE	external_items	items_quiet_coyote	
THE_ZONE	FALSE	external_items	items_the_zone	
THE_COUNTS_OFF	FALSE	external_items	items_the_counts_off	
FABULOUS_PAIR	FALSE	external_items	items_fabulous_pair	
HOME_SWEET_HOME	FALSE	external_items	items_home_sweet_home	
MADE_FOR_PUDDLES	FALSE	external_items	item_made_for_puddles	
SO_MUCH_IN_COMMON	FALSE	external_items	items_so_much_in_common	
RALLYING_CRY	FALSE	external_items	items_rallying_cry	
CHECK_ME_OUT	FALSE	external_items	items_check_me_out	
INTERIOR_DESIGN	FALSE	external_items	items_interior_design	
NEW_NEIGHBOR_INCOMING	FALSE	external_items	items_new_neighbour_incoming	
HANDCRAFTED_BY_LEPRECHAUNS	FALSE	external_items	items_handcrafted_by_leprechauns	
TIRE_SWING	FALSE	external_items	item_tire_swing	
DRIVEN_BY_THOUGHT	FALSE	external_items	item_driven_by_thought	
UNLIKELY_TRIO	FALSE	external_items	item_unlikely_trio	
FINDING_MY_SPARK	FALSE	external_items	items_finding_my_spark	
HOLLYWAFFLE	FALSE	external_items	item_hollywaffle	
NOT_FROM_AROUND_HERE	FALSE	external_items	items_not_from_around_here	
GREG_AND_MANUEL	FALSE	external_items	items_greg_and_manuel	
ENORMOUS	FALSE	external_items	items_enormous	
QUIET_COYOTE	FALSE	external_items	items_quiet_coyote	
FINDING_MY_SPARK	FALSE	external_items	items_finding_my_spark	
HOLLYWAFFLE	FALSE	external_items	item_hollywaffle	
NOT_FROM_AROUND_HERE	FALSE	external_items	items_not_from_around_here	
GREG_AND_MANUEL	FALSE	external_items	items_greg_and_manuel	
WISH_CHEST_1X	FALSE	external_items	gacha_free_rolls	
WISH_CHEST_10X	FALSE	external_items	gacha_free_rolls_10x	
YIN_PIECE	FALSE	external_items	item_yin_piece	
YANG_PIECE	FALSE	external_items	item_yang_piece	
BARBERSHOP_TREAT	FALSE	external_items	items_barbershop_treat	
BURN_E	FALSE	external_items	items_burn_e	
GO_4	FALSE	external_items	items_go_4	
SECUR_T	FALSE	external_items	items_secur_t	
EMOTIONALLY_DRIVEN	FALSE	external_items	items_emotionally_driven	
LOGICALLY_DRIVEN	FALSE	external_items	items_logically_driven	
PRACTICAL_VOODOO	FALSE	external_items	items_practical_voodoo	
SPACE_ADVENTURE	FALSE	external_items	items_space_adventure	
KU_TIKI_NECKLACE	FALSE	external_items	items_ku_tiki_necklace	
KNICK_THE_KNACK	FALSE	external_items	items_knick_the_knack	
SUNNY_MIAMI	FALSE	external_items	items_sunny_miami	
OWLS_FAMILY_HISTORY	FALSE	external_items	items_owls_family_history	
MAXIMUM_SWEETNESS	FALSE	external_items	items_maximum_sweetness	
HEART_THINGAMABOB	FALSE	external_items	items_heart_thingamabob	
GLADIATIGGER	FALSE	external_items	items_gladiatigger	
GENERALS_HELMET	FALSE	external_items	items_generals_helmet	
SHIP_OF_DREAMS	FALSE	external_items	items_ship_of_dreams	
THE_GREAT_BEYOND	FALSE	external_items	items_the_great_beyond	
YIN_PIECE	FALSE	external_items	item_yin_piece	
YANG_PIECE	FALSE	external_items	item_yang_piece	
