	04/21/2026 11:45:00	03/17/2026 11:45:00	02/17/2026 11:45:00	01/20/2026 11:45:00	12/17/2025 11:45:00	12/16/2025 11:45:00	11/18/2025 11:45:00	10/21/2025 11:45:00	09/23/2025 11:45:00	09/09/2025 11:45:00	08/19/2025 11:45:00	07/22/2025 11:45:00	07/01/2025 11:45:00	06/24/2025 11:45:00	05/27/2025 11:45:00	04/29/2025 11:45:00	04/01/2025 11:45:00	03/04/2025 11:45:00	02/04/2025 11:45:00	01/07/2025 11:45:00	12/10/2024 11:45:00	11/25/2024 11:45:00	11/12/2024 11:45:00	10/15/2024 11:45:00	09/03/2024 11:45:00	08/06/2024 11:45:00	07/09/2024 11:45:00	06/11/2024 11:45:00	05/14/2024 11:45:00	04/16/2024 11:45:00	03/19/2024 11:45:00	02/20/2024 11:45:00	12/26/2023 11:45:00	11/28/2023 11:45:00	10/30/2023 11:45:00	10/02/2023 11:45:00	09/05/2023 11:45:00	08/08/2023 11:45:00	07/11/2023 11:45:00	06/20/2023 11:45:00	05/16/2023 11:45:00	04/18/2023 11:45:00	03/09/2023 11:30:00	02/21/2023 11:30:00	01/24/2023 11:30:00	12/16/2022 11:30:00	11/15/2022 00:00:00
FRANCHISE_TRIAL_ENEMY$66	DUFF_KILLIGAN	DUFF_KILLIGAN	DUFF_KILLIGAN	DUFF_KILLIGAN	DAISY_DUCK	HECTOR_BARBOSSA	JACK_SKELLINGTON	JACK_SKELLINGTON	JACK_SKELLINGTON	JACK_SPARROW	QUORRA	KING_LOUIE	PEGASUS	PEGASUS	SHERE_KHAN	PETE	PETE	HAMM	DUCKY_AND_BUNNY	BUNSEN_AND_BEAKER	MISS_PIGGY	MISS_PIGGY	MISS_PIGGY	SIMBA_AND_NALA	RAPUNZEL	THE_MAYOR	MALEFICENT	MALEFICENT	MALEFICENT	POCAHONTAS	GIZMODUCK	MAYOR_BELLWETHER	FROZONE	FLASH	FLASH	FLASH	FLASH	FLASH	FLASH	FLASH	FLASH	IAN_LIGHTFOOT	IAN_LIGHTFOOT	LAUNCHPAD_MCQUACK		ESMERALDA	PLEAKLEY
FRANCHISE_TRIAL_ENEMY$67	KIM_POSSIBLE	KIM_POSSIBLE	KIM_POSSIBLE	KIM_POSSIBLE	HECTOR_BARBOSSA	JACK_SKELLINGTON	JACK_SPARROW	JACK_SPARROW	JACK_SPARROW	QUORRA	KING_LOUIE	PEGASUS	SHERE_KHAN	SHERE_KHAN	ZEUS	ANGER	ANGER	BUZZ	DUKE_CABOOM	MISS_PIGGY	SCAR	SCAR	SCAR	FAIRY_GODMOTHER	TIMON_AND_PUMBAA	TRON	POCAHONTAS	POCAHONTAS	POCAHONTAS	PRINCESS_AURORA	JIM_HAWKINS	MILO_THATCH	GENIE	POCAHONTAS	POCAHONTAS	POCAHONTAS	POCAHONTAS	POCAHONTAS	POCAHONTAS	POCAHONTAS	WALL_E	MAD_HATTER	MAD_HATTER	MAGICA_DE_SPELL		LILO	LOCK_SHOCK_BARREL
FRANCHISE_TRIAL_ENEMY$68	MONKEY_FIST	MONKEY_FIST	MONKEY_FIST	MONKEY_FIST	JACK_SKELLINGTON	JACK_SPARROW	QUORRA	QUORRA	QUORRA	KING_LOUIE	PEGASUS	SHERE_KHAN	ZEUS	ZEUS	PETE	BEAST	BEAST	EMPEROR_ZURG	BUNSEN_AND_BEAKER	SCAR	SIMBA_AND_NALA	SIMBA_AND_NALA	SIMBA_AND_NALA	FEAR	WOODY	BAGHEERA	PRINCESS_AURORA	PRINCESS_AURORA	PRINCESS_AURORA	DR_DRAKKEN	JUDY_HOPPS	RAPUNZEL	JASMINE	URSULA	HANK_AND_DORY	HANK_AND_DORY	JAFAR	JAFAR	JAFAR	JAFAR	POCAHONTAS	POCAHONTAS	POCAHONTAS	ANNA			MANTICORE
FRANCHISE_TRIAL_ENEMY$69	RON_STOPPABLE	RON_STOPPABLE	RON_STOPPABLE	RON_STOPPABLE	JACK_SPARROW	QUORRA	KING_LOUIE	KING_LOUIE	KING_LOUIE	PEGASUS	SHERE_KHAN	ZEUS	PETE	PETE	ANGER	BELLE	BELLE	DUCKY_AND_BUNNY	MISS_PIGGY	SIMBA_AND_NALA	FAIRY_GODMOTHER	FAIRY_GODMOTHER	FAIRY_GODMOTHER	JIM_HAWKINS	FLIK	MEGARA	DR_DRAKKEN	DR_DRAKKEN	DR_DRAKKEN	IAN_LIGHTFOOT	KRISTOFF_AND_SVEN	THE_MAYOR	MAGICA_DE_SPELL	WALL_E	MARY_SANDERSON	COLETTE	COLETTE	COLETTE	COLETTE	COLETTE	ANGEL	ANGEL	ANGEL	MALEFICENT			ROCKETEER
FRANCHISE_TRIAL_ENEMY$70	SHEGO	SHEGO	SHEGO	SHEGO	QUORRA	KING_LOUIE	PEGASUS	PEGASUS	PEGASUS	SHERE_KHAN	ZEUS	PETE	ANGER	ANGER	BEAST	BOLT	BOLT	DUKE_CABOOM	SCAR	GADGET_HACKWRENCH	FEAR	FEAR	FEAR	JUDY_HOPPS	KEVIN_FLYNN	PHIL	IAN_LIGHTFOOT	IAN_LIGHTFOOT	IAN_LIGHTFOOT	DAVY_JONES	LAUNCHPAD_MCQUACK	TIMON_AND_PUMBAA	MALEFICENT	DISGUST	KUZCO	CAPTAIN_HOOK	CAPTAIN_HOOK	CAPTAIN_HOOK	CAPTAIN_HOOK	CAPTAIN_HOOK	CAPTAIN_HOOK	STATLER_AND_WALDORF	STATLER_AND_WALDORF	FAIRY_GODMOTHER			BARLEY_LIGHTFOOT
FRANCHISE_TRIAL_ENEMY$71	MIKE	MIKE	MIKE	MIKE	KING_LOUIE	PEGASUS	SHERE_KHAN	SHERE_KHAN	SHERE_KHAN	ZEUS	PETE	ANGER	BEAST	BEAST	BELLE	COGSWORTH_AND_LUMIERE	COGSWORTH_AND_LUMIERE	BUNSEN_AND_BEAKER	SIMBA_AND_NALA	ISABELA_MADRIGAL	JIM_HAWKINS	JIM_HAWKINS	JIM_HAWKINS	KRISTOFF_AND_SVEN	KRONK	FEAR	DAVY_JONES	DAVY_JONES	DAVY_JONES	KUZCO	LINGUINI_AND_REMY	VIOLET	NAMAARI	MERLIN	SARAH_SANDERSON	WALL_E	WALL_E	WALL_E	WALL_E	WALL_E	MR_BIG_AND_KOSLOV	MARY_SANDERSON	MARY_SANDERSON	PLEAKLEY			FOZZIE
FRANCHISE_TRIAL_ENEMY$72	RANDALL_BOGGS	RANDALL_BOGGS	RANDALL_BOGGS	RANDALL_BOGGS	PEGASUS	SHERE_KHAN	ZEUS	ZEUS	ZEUS	PETE	ANGER	BEAST	BELLE	BELLE	BOLT	ROCKETEER	ROCKETEER	MISS_PIGGY	GADGET_HACKWRENCH	FAIRY_GODMOTHER	JUDY_HOPPS	JUDY_HOPPS	JUDY_HOPPS	MAYOR_BELLWETHER	MIGUEL	JOY	KUZCO	KUZCO	KUZCO	LOCK_SHOCK_BARREL	MAYOR_BELLWETHER	WOODY	POCAHONTAS	QUACKERJACK	YZMA	YZMA	NAMAARI	NAMAARI	NAMAARI	NAMAARI	NAMAARI	NAMAARI	NAMAARI	STITCH			DEMONA
FRANCHISE_TRIAL_ENEMY$73	MANTICORE	MANTICORE	MANTICORE	MANTICORE	SHERE_KHAN	ZEUS	PETE	PETE	PETE	ANGER	BEAST	BELLE	BOLT	BOLT	COGSWORTH_AND_LUMIERE	HAMM	HAMM	SCAR	ISABELA_MADRIGAL	FEAR	KRISTOFF_AND_SVEN	KRISTOFF_AND_SVEN	KRISTOFF_AND_SVEN	RAPUNZEL	THE_MAYOR	COLETTE	LOCK_SHOCK_BARREL	LOCK_SHOCK_BARREL	LOCK_SHOCK_BARREL	TIA_DALMA	MILO_THATCH	YAX	PRINCESS_AURORA	LUCA_AND_ALBERTO	TIA_DALMA	MERLIN	MERLIN	MERLIN	MERLIN	MERLIN	JAFAR	JAFAR	JAFAR	JUMBA			FAIRY_GODMOTHER
FRANCHISE_TRIAL_ENEMY$74	DAISY_DUCK	DAISY_DUCK	DAISY_DUCK	DAISY_DUCK	ZEUS	PETE	ANGER	ANGER	ANGER	BEAST	BELLE	BOLT	COGSWORTH_AND_LUMIERE	COGSWORTH_AND_LUMIERE	ROCKETEER	BUZZ	BUZZ	SIMBA_AND_NALA	ELSA	JIM_HAWKINS	MAYOR_BELLWETHER	MAYOR_BELLWETHER	MAYOR_BELLWETHER	TIMON_AND_PUMBAA	TRON	DONALD_DUCK	TIA_DALMA	TIA_DALMA	TIA_DALMA	YZMA	RAPUNZEL	FLIK	SYNDROME	HONEY_LEMON	LOCK_SHOCK_BARREL	DONALD_DUCK	DONALD_DUCK	DONALD_DUCK	DONALD_DUCK	DONALD_DUCK	HONEY_LEMON	HONEY_LEMON	HONEY_LEMON	CALHOUN			ESMERALDA
FRANCHISE_TRIAL_ENEMY$75	HECTOR_BARBOSSA	HECTOR_BARBOSSA	HECTOR_BARBOSSA	HECTOR_BARBOSSA	PETE	ANGER	BEAST	BEAST	BEAST	BELLE	BOLT	COGSWORTH_AND_LUMIERE	ROCKETEER	ROCKETEER	HAMM	EMPEROR_ZURG	EMPEROR_ZURG	GADGET_HACKWRENCH	FAIRY_GODMOTHER	JUDY_HOPPS	RAPUNZEL	RAPUNZEL	RAPUNZEL	WOODY	BAGHEERA	MAGICA_DE_SPELL	YZMA	YZMA	YZMA	KAA	TIMON_AND_PUMBAA	BASIL	TIA_DALMA	LILO	WINIFRED_SANDERSON	SNOW_WHITE	SNOW_WHITE	SNOW_WHITE	SNOW_WHITE	SNOW_WHITE	SNOW_WHITE	SNOW_WHITE	SNOW_WHITE	FROZONE			LILO
FRANCHISE_TRIAL_ENEMY$76	JACK_SKELLINGTON	JACK_SKELLINGTON	JACK_SKELLINGTON	JACK_SKELLINGTON	ANGER	BEAST	BELLE	BELLE	BELLE	BOLT	COGSWORTH_AND_LUMIERE	ROCKETEER	HAMM	HAMM	BUZZ	DUCKY_AND_BUNNY	DUCKY_AND_BUNNY	ISABELA_MADRIGAL	FEAR	KRISTOFF_AND_SVEN	TIMON_AND_PUMBAA	TIMON_AND_PUMBAA	TIMON_AND_PUMBAA	FLIK	MEGARA	MALEFICENT	KAA	KAA	KAA	LUZ_NOCEDA	VIOLET	COLETTE															
FRANCHISE_TRIAL_ENEMY$77	JACK_SPARROW	JACK_SPARROW	JACK_SPARROW	JACK_SPARROW	BEAST	BELLE	BOLT	BOLT	BOLT	COGSWORTH_AND_LUMIERE	ROCKETEER	HAMM	BUZZ	BUZZ	EMPEROR_ZURG	DUKE_CABOOM	DUKE_CABOOM	ELSA	JIM_HAWKINS	MAYOR_BELLWETHER	WOODY	WOODY	WOODY	KEVIN_FLYNN	PHIL	POCAHONTAS	LUZ_NOCEDA	LUZ_NOCEDA	LUZ_NOCEDA	MARY_SANDERSON	WOODY	DONALD_DUCK															
FRANCHISE_TRIAL_ENEMY$78	QUORRA	QUORRA	QUORRA	QUORRA	BELLE	BOLT	COGSWORTH_AND_LUMIERE	COGSWORTH_AND_LUMIERE	COGSWORTH_AND_LUMIERE	ROCKETEER	HAMM	BUZZ	EMPEROR_ZURG	EMPEROR_ZURG	DUCKY_AND_BUNNY	BUNSEN_AND_BEAKER	BUNSEN_AND_BEAKER	MUSHU	JUDY_HOPPS	RAPUNZEL	FLIK	FLIK	FLIK	KRONK	FEAR	PRINCESS_AURORA	MARY_SANDERSON	MARY_SANDERSON	MARY_SANDERSON	SARAH_SANDERSON	YAX	DR_DRAKKEN															
FRANCHISE_TRIAL_ENEMY$79	KING_LOUIE	KING_LOUIE	KING_LOUIE	KING_LOUIE	BOLT	COGSWORTH_AND_LUMIERE	ROCKETEER	ROCKETEER	ROCKETEER	HAMM	BUZZ	EMPEROR_ZURG	DUCKY_AND_BUNNY	DUCKY_AND_BUNNY	DUKE_CABOOM	MISS_PIGGY	MISS_PIGGY	SHAN_YU	KRISTOFF_AND_SVEN	TIMON_AND_PUMBAA	KEVIN_FLYNN	KEVIN_FLYNN	KEVIN_FLYNN	MIGUEL	JOY	DR_DRAKKEN	SARAH_SANDERSON	SARAH_SANDERSON	SARAH_SANDERSON	WINIFRED_SANDERSON	FLIK	FINNICK															
FRANCHISE_TRIAL_ENEMY$80	PEGASUS	PEGASUS	PEGASUS	PEGASUS	COGSWORTH_AND_LUMIERE	ROCKETEER	HAMM	HAMM	HAMM	BUZZ	EMPEROR_ZURG	DUCKY_AND_BUNNY	DUKE_CABOOM	DUKE_CABOOM	BUNSEN_AND_BEAKER	SCAR	SCAR	MULAN	MAYOR_BELLWETHER	WOODY	KRONK	KRONK	KRONK	THE_MAYOR	COLETTE	IAN_LIGHTFOOT	WINIFRED_SANDERSON	WINIFRED_SANDERSON	WINIFRED_SANDERSON		KEVIN_FLYNN	FROZONE															
FRANCHISE_TRIAL_ENEMY$81	SHERE_KHAN	SHERE_KHAN	SHERE_KHAN	SHERE_KHAN	ROCKETEER	HAMM	BUZZ	BUZZ	BUZZ	EMPEROR_ZURG	DUCKY_AND_BUNNY	DUKE_CABOOM	BUNSEN_AND_BEAKER	BUNSEN_AND_BEAKER	MISS_PIGGY	SIMBA_AND_NALA	SIMBA_AND_NALA	NICK_WILDE	RAPUNZEL	FLIK	MIGUEL	MIGUEL	MIGUEL	TRON	DONALD_DUCK	DAVY_JONES	POWERLINE	POWERLINE	POWERLINE		KRONK	GENIE															
FRANCHISE_TRIAL_ENEMY$81	ZEUS	ZEUS	ZEUS	ZEUS	HAMM	BUZZ	EMPEROR_ZURG	EMPEROR_ZURG	EMPEROR_ZURG	DUCKY_AND_BUNNY	DUKE_CABOOM	BUNSEN_AND_BEAKER	MISS_PIGGY	MISS_PIGGY	SCAR	GADGET_HACKWRENCH	GADGET_HACKWRENCH	FAIRY_GODMOTHER	TIMON_AND_PUMBAA	KEVIN_FLYNN	THE_MAYOR	THE_MAYOR	THE_MAYOR	BAGHEERA	MAGICA_DE_SPELL	KUZCO					KRONK	GENIE															
FRANCHISE_TRIAL_ENEMY$83	PETE	PETE	PETE	PETE	BUZZ	EMPEROR_ZURG	DUCKY_AND_BUNNY	DUCKY_AND_BUNNY	DUCKY_AND_BUNNY	DUKE_CABOOM	BUNSEN_AND_BEAKER	MISS_PIGGY	SCAR	SCAR	SIMBA_AND_NALA	ISABELA_MADRIGAL	ISABELA_MADRIGAL	FEAR	WOODY	KRONK	TRON	TRON	TRON	MEGARA	MALEFICENT	LOCK_SHOCK_BARREL					THE_MAYOR	MAGICA_DE_SPELL															
FRANCHISE_TRIAL_ENEMY$84	ANGER	ANGER	ANGER	ANGER	EMPEROR_ZURG	DUCKY_AND_BUNNY	DUKE_CABOOM	DUKE_CABOOM	DUKE_CABOOM	BUNSEN_AND_BEAKER	MISS_PIGGY	SCAR	SIMBA_AND_NALA	SIMBA_AND_NALA	GADGET_HACKWRENCH	ELSA	ELSA	JIM_HAWKINS	FLIK	MIGUEL	BAGHEERA	BAGHEERA	BAGHEERA	PHIL	POCAHONTAS	TIA_DALMA					TRON	MALEFICENT															
FRANCHISE_TRIAL_ENEMY$85	BEAST	BEAST	BEAST	BEAST	DUCKY_AND_BUNNY	DUKE_CABOOM	BUNSEN_AND_BEAKER	BUNSEN_AND_BEAKER	BUNSEN_AND_BEAKER	MISS_PIGGY	SCAR	SIMBA_AND_NALA	GADGET_HACKWRENCH	GADGET_HACKWRENCH	ISABELA_MADRIGAL	MUSHU	MUSHU	JUDY_HOPPS	KEVIN_FLYNN	THE_MAYOR	MEGARA	MEGARA	MEGARA	FEAR	PRINCESS_AURORA	YZMA					BASIL	NAMAARI															
FRANCHISE_TRIAL_ENEMY$86	COGSWORTH_AND_LUMIERE	COGSWORTH_AND_LUMIERE	COGSWORTH_AND_LUMIERE	COGSWORTH_AND_LUMIERE	DUKE_CABOOM	BUNSEN_AND_BEAKER	MISS_PIGGY	MISS_PIGGY	MISS_PIGGY	SCAR	SIMBA_AND_NALA	GADGET_HACKWRENCH	ISABELA_MADRIGAL	ISABELA_MADRIGAL	ELSA	SHAN_YU	SHAN_YU	KRISTOFF_AND_SVEN	KRONK	TRON	PHIL	PHIL	PHIL	JOY	DR_DRAKKEN	KAA					COLETTE	POCAHONTAS															
FRANCHISE_TRIAL_ENEMY$87	ROCKETEER	ROCKETEER	ROCKETEER	ROCKETEER	BUNSEN_AND_BEAKER	MISS_PIGGY	SCAR	SCAR	SCAR	SIMBA_AND_NALA	GADGET_HACKWRENCH	ISABELA_MADRIGAL	ELSA	ELSA	MUSHU	MULAN	MULAN	MAYOR_BELLWETHER	MIGUEL	BAGHEERA	FEAR	FEAR	FEAR	KERMIT	IAN_LIGHTFOOT	LUZ_NOCEDA					DONALD_DUCK	PRINCESS_AURORA															
FRANCHISE_TRIAL_ENEMY$88	HAMM	HAMM	HAMM	HAMM	MISS_PIGGY	SCAR	SIMBA_AND_NALA	SIMBA_AND_NALA	SIMBA_AND_NALA	GADGET_HACKWRENCH	ISABELA_MADRIGAL	ELSA	MUSHU	MUSHU	SHAN_YU	NICK_WILDE	NICK_WILDE	RAPUNZEL	THE_MAYOR	MEGARA	JOY	JOY	JOY	ANIMAL	DAVY_JONES	MARY_SANDERSON					FINNICK	SYNDROME															
FRANCHISE_TRIAL_ENEMY$89	BUZZ	BUZZ	BUZZ	BUZZ	SCAR	SIMBA_AND_NALA	GADGET_HACKWRENCH	GADGET_HACKWRENCH	GADGET_HACKWRENCH	ISABELA_MADRIGAL	ELSA	MUSHU	SHAN_YU	SHAN_YU	MULAN	ROBIN_HOOD	ROBIN_HOOD	TIMON_AND_PUMBAA	TRON	PHIL	KERMIT	KERMIT	KERMIT	RAFIKI	KUZCO	SARAH_SANDERSON					FROZONE	TIA_DALMA															
FRANCHISE_TRIAL_ENEMY$90	EMPEROR_ZURG	EMPEROR_ZURG	EMPEROR_ZURG	EMPEROR_ZURG	SIMBA_AND_NALA	GADGET_HACKWRENCH	ISABELA_MADRIGAL	ISABELA_MADRIGAL	ISABELA_MADRIGAL	ELSA	MUSHU	SHAN_YU	MULAN	MULAN	NICK_WILDE	GO_GO	GO_GO	WOODY	BAGHEERA	FEAR	ANIMAL	ANIMAL	ANIMAL	TIMON_AND_PUMBAA	LOCK_SHOCK_BARREL	WINIFRED_SANDERSON					GENIE	DR_DRAKKEN															
FRANCHISE_TRIAL_ENEMY$91	DUCKY_AND_BUNNY	DUCKY_AND_BUNNY	DUCKY_AND_BUNNY	DUCKY_AND_BUNNY	GADGET_HACKWRENCH	ISABELA_MADRIGAL	ELSA	ELSA	ELSA	MUSHU	SHAN_YU	MULAN	NICK_WILDE	NICK_WILDE	ROBIN_HOOD	WASABI	WASABI	FLIK	MEGARA	JOY	RAFIKI	RAFIKI	RAFIKI	COLETTE	TIA_DALMA	POWERLINE					JASMINE	IAN_LIGHTFOOT															
FRANCHISE_TRIAL_ENEMY$92	DUKE_CABOOM	DUKE_CABOOM	DUKE_CABOOM	DUKE_CABOOM	ISABELA_MADRIGAL	ELSA	MUSHU	MUSHU	MUSHU	SHAN_YU	MULAN	NICK_WILDE	ROBIN_HOOD	ROBIN_HOOD	GO_GO	TIGGER	TIGGER	KEVIN_FLYNN	PHIL	KERMIT	TIMON_AND_PUMBAA	TIMON_AND_PUMBAA	TIMON_AND_PUMBAA	DONALD_DUCK	YZMA	DISGUST					MAGICA_DE_SPELL																
FRANCHISE_TRIAL_ENEMY$93	BUNSEN_AND_BEAKER	BUNSEN_AND_BEAKER	BUNSEN_AND_BEAKER	BUNSEN_AND_BEAKER	ELSA	MUSHU	SHAN_YU	SHAN_YU	SHAN_YU	MULAN	NICK_WILDE	ROBIN_HOOD	GO_GO	GO_GO	WASABI	SCROOGE_MCDUCK	FAIRY_GODMOTHER	KRONK	FEAR	ANIMAL	TIANA	TIANA	TIANA	MAGICA_DE_SPELL	KAA	BASIL					MALEFICENT																
FRANCHISE_TRIAL_ENEMY$94	MISS_PIGGY	MISS_PIGGY	MISS_PIGGY	MISS_PIGGY	MUSHU	SHAN_YU	MULAN	MULAN	MULAN	NICK_WILDE	ROBIN_HOOD	GO_GO	WASABI	WASABI	TIGGER	LADY_TREMAINE	FEAR	MIGUEL	JOY	RAFIKI	ALICE	ALICE	ALICE	MALEFICENT	LUZ_NOCEDA	BOWLER_HAT_GUY					NAMAARI																
FRANCHISE_TRIAL_ENEMY$95	SCAR	SCAR	SCAR	SCAR	SHAN_YU	MULAN	NICK_WILDE	NICK_WILDE	NICK_WILDE	ROBIN_HOOD	GO_GO	WASABI	TIGGER	TIGGER	SCROOGE_MCDUCK	FAIRY_GODMOTHER	JIM_HAWKINS	THE_MAYOR	KERMIT	TIMON_AND_PUMBAA	COLETTE	COLETTE	COLETTE	POCAHONTAS	MARY_SANDERSON	CRUELLA					POCAHONTAS																
FRANCHISE_TRIAL_ENEMY$96	SIMBA_AND_NALA	SIMBA_AND_NALA	SIMBA_AND_NALA	SIMBA_AND_NALA	MULAN	NICK_WILDE	ROBIN_HOOD	ROBIN_HOOD	ROBIN_HOOD	GO_GO	WASABI	TIGGER	SCROOGE_MCDUCK	SCROOGE_MCDUCK	LADY_TREMAINE	FEAR	JUDY_HOPPS	TRON	ANIMAL	TIANA	DONALD_DUCK	DONALD_DUCK	DONALD_DUCK	PRINCESS_AURORA	SARAH_SANDERSON	GASTON					PRINCESS_AURORA																
FRANCHISE_TRIAL_ENEMY$97	GADGET_HACKWRENCH	GADGET_HACKWRENCH	GADGET_HACKWRENCH	GADGET_HACKWRENCH	NICK_WILDE	ROBIN_HOOD	GO_GO	GO_GO	GO_GO	WASABI	TIGGER	SCROOGE_MCDUCK	LADY_TREMAINE	LADY_TREMAINE	THE_UNDERMINER	JIM_HAWKINS	KRISTOFF_AND_SVEN	BAGHEERA	RAFIKI	ALICE	MAGICA_DE_SPELL	MAGICA_DE_SPELL	MAGICA_DE_SPELL	DR_DRAKKEN	WINIFRED_SANDERSON	LUCA_AND_ALBERTO					SYNDROME																
FRANCHISE_TRIAL_ENEMY$98	ISABELA_MADRIGAL	ISABELA_MADRIGAL	ISABELA_MADRIGAL	ISABELA_MADRIGAL	ROBIN_HOOD	GO_GO	WASABI	WASABI	WASABI	TIGGER	SCROOGE_MCDUCK	LADY_TREMAINE	THE_UNDERMINER	THE_UNDERMINER	STITCH	JUDY_HOPPS	MAYOR_BELLWETHER	MEGARA	TIMON_AND_PUMBAA	MIRABEL_MADRIGAL	MALEFICENT	MALEFICENT	MALEFICENT	IAN_LIGHTFOOT	POWERLINE	MCLEACH					DR_DRAKKEN																
FRANCHISE_TRIAL_ENEMY$99	ELSA	ELSA	ELSA	ELSA	GO_GO	WASABI	TIGGER	TIGGER	TIGGER	SCROOGE_MCDUCK	LADY_TREMAINE	THE_UNDERMINER	STITCH	STITCH	PLEAKLEY	KRISTOFF_AND_SVEN	RAPUNZEL	PHIL	TIANA	BRUNO_MADRIGAL	POCAHONTAS	POCAHONTAS	POCAHONTAS	DAVY_JONES	DISGUST	THE_HORNED_KING					IAN_LIGHTFOOT																
FRANCHISE_TRIAL_ENEMY$100	MUSHU	MUSHU	MUSHU	MUSHU	WASABI	TIGGER	SCROOGE_MCDUCK	SCROOGE_MCDUCK	SCROOGE_MCDUCK	LADY_TREMAINE	THE_UNDERMINER	STITCH	PLEAKLEY	PLEAKLEY	DASH	MAYOR_BELLWETHER	TIMON_AND_PUMBAA	FEAR	ALICE	CHIP_AND_DALE	PRINCESS_AURORA	PRINCESS_AURORA	PRINCESS_AURORA	KUZCO	BASIL	TWENTY_TWO					DAVY_JONES																
FRANCHISE_TRIAL_ENEMY$101	SHAN_YU	SHAN_YU	SHAN_YU	SHAN_YU	TIGGER	SCROOGE_MCDUCK	LADY_TREMAINE	LADY_TREMAINE	LADY_TREMAINE	THE_UNDERMINER	STITCH	PLEAKLEY	DASH	DASH	ELASTIGIRL	RAPUNZEL	WOODY	JOY	MIRABEL_MADRIGAL	COLETTE	DR_DRAKKEN	DR_DRAKKEN	DR_DRAKKEN	LOCK_SHOCK_BARREL	BOWLER_HAT_GUY						KUZCO																
FRANCHISE_TRIAL_ENEMY$102	MULAN	MULAN	MULAN	MULAN	SCROOGE_MCDUCK	LADY_TREMAINE	THE_UNDERMINER	THE_UNDERMINER	THE_UNDERMINER	STITCH	PLEAKLEY	DASH	ELASTIGIRL	ELASTIGIRL	JACK_JACK	TIMON_AND_PUMBAA	FLIK	KERMIT	BRUNO_MADRIGAL	DONALD_DUCK	IAN_LIGHTFOOT	IAN_LIGHTFOOT	IAN_LIGHTFOOT	TIA_DALMA	CRUELLA						LOCK_SHOCK_BARREL																
FRANCHISE_TRIAL_ENEMY$103	NICK_WILDE	NICK_WILDE	NICK_WILDE	NICK_WILDE	LADY_TREMAINE	THE_UNDERMINER	STITCH	STITCH	STITCH	PLEAKLEY	DASH	ELASTIGIRL	JACK_JACK	JACK_JACK	CALHOUN	WOODY	KEVIN_FLYNN	ANIMAL	CHIP_AND_DALE	MAGICA_DE_SPELL	DAVY_JONES	DAVY_JONES	DAVY_JONES	YZMA	GASTON						TIA_DALMA																
FRANCHISE_TRIAL_ENEMY$104	ROBIN_HOOD	ROBIN_HOOD	ROBIN_HOOD	ROBIN_HOOD	THE_UNDERMINER	STITCH	PLEAKLEY	PLEAKLEY	PLEAKLEY	DASH	ELASTIGIRL	JACK_JACK	CALHOUN	CALHOUN	MAX_GOOF	FLIK	KRONK	RAFIKI	COLETTE	MALEFICENT	KUZCO	KUZCO	KUZCO	KAA	LUCA_AND_ALBERTO						YZMA																
FRANCHISE_TRIAL_ENEMY$105	GO_GO	GO_GO	GO_GO	GO_GO	STITCH	PLEAKLEY	DASH	DASH	DASH	ELASTIGIRL	JACK_JACK	CALHOUN	MAX_GOOF	MAX_GOOF	FAIRY_GODMOTHER	KEVIN_FLYNN	MIGUEL	TIMON_AND_PUMBAA	DONALD_DUCK	POCAHONTAS	LOCK_SHOCK_BARREL	LOCK_SHOCK_BARREL	LOCK_SHOCK_BARREL	LUZ_NOCEDA	MCLEACH																						
FRANCHISE_TRIAL_ENEMY$106	WASABI	WASABI	WASABI	WASABI	PLEAKLEY	DASH	ELASTIGIRL	ELASTIGIRL	ELASTIGIRL	JACK_JACK	CALHOUN	MAX_GOOF	MADAM_MIM	MADAM_MIM	FEAR	KRONK	THE_MAYOR	TIANA	MAGICA_DE_SPELL	PRINCESS_AURORA	TIA_DALMA	TIA_DALMA	TIA_DALMA	MARY_SANDERSON	THE_HORNED_KING																						
FRANCHISE_TRIAL_ENEMY$107	TIGGER	TIGGER	TIGGER	TIGGER	DASH	ELASTIGIRL	JACK_JACK	JACK_JACK	JACK_JACK	CALHOUN	MAX_GOOF	MADAM_MIM	NEGADUCK	NEGADUCK	JIM_HAWKINS	MIGUEL	TRON	ALICE	MALEFICENT	DR_DRAKKEN	YZMA	YZMA	YZMA	SARAH_SANDERSON	TWENTY_TWO																						
FRANCHISE_TRIAL_ENEMY$108	SCROOGE_MCDUCK	SCROOGE_MCDUCK	SCROOGE_MCDUCK	SCROOGE_MCDUCK	ELASTIGIRL	JACK_JACK	CALHOUN	CALHOUN	CALHOUN	MAX_GOOF	MADAM_MIM	NEGADUCK	MEGAVOLT	MEGAVOLT	JUDY_HOPPS	THE_MAYOR	BAGHEERA	MIRABEL_MADRIGAL	POCAHONTAS	IAN_LIGHTFOOT	KAA	KAA	KAA	WINIFRED_SANDERSON																							
